id,ccr_codigo,coleta,amostra,latitude,longitude,cidade,localidade,data_coleta,ano,equipe,substrato,nome_cientifico,uf,fermentacao,temperatura,outros,infogenetica
217,UFT.2014(L)7856,ANA.TAQ.001,ANA.TAQ.001.022,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
218,UFT.2014(L)7857,ANA.TAQ.001,ANA.TAQ.001.022,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
219,UFT.2014(L)7858,ANA.TAQ.001,ANA.TAQ.001.022,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
220,UFT.2014(L)7859,ANA.TAQ.001,ANA.TAQ.001.022,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
221,UFT.2014(L)7958,ANA.TAQ.001,ANA.TAQ.001.023,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
222,UFT.2014(L)7961,ANA.TAQ.001,ANA.TAQ.001.023,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
233,UFT.2014(L)7589,ANA.TAQ.001,ANA.TAQ.001.024,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
234,UFT.2014(L)7590,ANA.TAQ.001,ANA.TAQ.001.024,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
235,UFT.2014(L)7860,ANA.TAQ.001,ANA.TAQ.001.025,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
236,UFT.2014(L)7861,ANA.TAQ.001,ANA.TAQ.001.025,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
237,UFT.2014(L)7871,ANA.TAQ.001,ANA.TAQ.001.025,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
238,UFT.2014(L)7963,ANA.TAQ.001,ANA.TAQ.001.026,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
242,UFT.2014(L)7719,ANA.TAQ.001,ANA.TAQ.001.027,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
243,UFT.2014(L)7720,ANA.TAQ.001,ANA.TAQ.001.027,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
244,UFT.2014(L)7965,ANA.TAQ.001,ANA.TAQ.001.028,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
259,UFT.2014(L)7724,ANA.TAQ.001,ANA.TAQ.001.029,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
260,UFT.2014(L)7725,ANA.TAQ.001,ANA.TAQ.001.029,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
261,UFT.2014(L)7726,ANA.TAQ.001,ANA.TAQ.001.029,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
262,UFT.2014(L)7967,ANA.TAQ.001,ANA.TAQ.001.030,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
263,UFT.2014(L)7969,ANA.TAQ.001,ANA.TAQ.001.030,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
264,UFT.2014(L)7970,ANA.TAQ.001,ANA.TAQ.001.030,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
265,UFT.2014(L)7971,ANA.TAQ.001,ANA.TAQ.001.030,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
266,UFT.2014(L)7972,ANA.TAQ.001,ANA.TAQ.001.030,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
267,UFT.2014(L)8026,ANA.TAQ.001,ANA.TAQ.001.031,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
276,UFT.2014(L)7395,ANA.TAQ.001,ANA.TAQ.001.032,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
277,UFT.2014(L)7397,ANA.TAQ.001,ANA.TAQ.001.032,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
278,UFT.2014(L)7398,ANA.TAQ.001,ANA.TAQ.001.032,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
279,UFT.2014(L)7805,ANA.TAQ.001,ANA.TAQ.001.033,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
280,UFT.2014(L)7806,ANA.TAQ.001,ANA.TAQ.001.033,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
293,UFT.2014(L)7729,ANA.TAQ.001,ANA.TAQ.001.034,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
294,UFT.2014(L)7730,ANA.TAQ.001,ANA.TAQ.001.034,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
295,UFT.2014(L)7973,ANA.TAQ.001,ANA.TAQ.001.035,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
296,UFT.2014(L)7974,ANA.TAQ.001,ANA.TAQ.001.035,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
304,UFT.2014(L)7733,ANA.TAQ.001,ANA.TAQ.001.036,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
305,UFT.2014(L)7734,ANA.TAQ.001,ANA.TAQ.001.036,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
306,UFT.2014(L)7872,ANA.TAQ.001,ANA.TAQ.001.037,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
307,UFT.2014(L)7873,ANA.TAQ.001,ANA.TAQ.001.037,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
308,UFT.2014(L)7876,ANA.TAQ.001,ANA.TAQ.001.037,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
309,UFT.2014(L)7877,ANA.TAQ.001,ANA.TAQ.001.037,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
310,UFT.2014(L)7878,ANA.TAQ.001,ANA.TAQ.001.037,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
311,UFT.2014(L)7977,ANA.TAQ.001,ANA.TAQ.001.038,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
322,UFT.2014(L)7735,ANA.TAQ.001,ANA.TAQ.001.039,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
323,UFT.2014(L)7737,ANA.TAQ.001,ANA.TAQ.001.039,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
324,UFT.2014(L)7738,ANA.TAQ.001,ANA.TAQ.001.039,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
325,UFT.2014(L)7980,ANA.TAQ.001,ANA.TAQ.001.040,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
326,UFT.2014(L)8027,ANA.TAQ.001,ANA.TAQ.001.041,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
327,UFT.2014(L)7880,ANA.TAQ.001,ANA.TAQ.001.042,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
328,UFT.2014(L)7881,ANA.TAQ.001,ANA.TAQ.001.042,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
329,UFT.2014(L)7882,ANA.TAQ.001,ANA.TAQ.001.042,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
339,UFT.2014(L)7739,ANA.TAQ.001,ANA.TAQ.001.043,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
340,UFT.2014(L)7883,ANA.TAQ.001,ANA.TAQ.001.044,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
341,UFT.2014(L)7887,ANA.TAQ.001,ANA.TAQ.001.044,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
342,UFT.2014(L)7888,ANA.TAQ.001,ANA.TAQ.001.044,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
343,UFT.2014(L)7889,ANA.TAQ.001,ANA.TAQ.001.044,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
344,UFT.2014(L)7982,ANA.TAQ.001,ANA.TAQ.001.045,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
345,UFT.2014(L)7983,ANA.TAQ.001,ANA.TAQ.001.045,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
346,UFT.2014(L)7984,ANA.TAQ.001,ANA.TAQ.001.045,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
357,UFT.2014(L)7742,ANA.TAQ.001,ANA.TAQ.001.046,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
358,UFT.2014(L)7743,ANA.TAQ.001,ANA.TAQ.001.046,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
359,UFT.2014(L)7744,ANA.TAQ.001,ANA.TAQ.001.046,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
360,UFT.2014(L)7985,ANA.TAQ.001,ANA.TAQ.001.047,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
361,UFT.2014(L)7987,ANA.TAQ.001,ANA.TAQ.001.047,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
372,UFT.2014(L)7747,ANA.TAQ.001,ANA.TAQ.001.048,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
373,UFT.2014(L)7748,ANA.TAQ.001,ANA.TAQ.001.048,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
374,UFT.2014(L)7749,ANA.TAQ.001,ANA.TAQ.001.048,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
375,UFT.2014(L)7750,ANA.TAQ.001,ANA.TAQ.001.048,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
376,UFT.2014(L)7890,ANA.TAQ.001,ANA.TAQ.001.049,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
377,UFT.2014(L)7891,ANA.TAQ.001,ANA.TAQ.001.049,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
378,UFT.2014(L)7892,ANA.TAQ.001,ANA.TAQ.001.049,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
379,UFT.2014(L)7893,ANA.TAQ.001,ANA.TAQ.001.049,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
390,UFT.2014(L)7751,ANA.TAQ.001,ANA.TAQ.001.050,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
391,UFT.2014(L)7752,ANA.TAQ.001,ANA.TAQ.001.050,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
392,UFT.2014(L)7894,ANA.TAQ.001,ANA.TAQ.001.051,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
393,UFT.2014(L)7896,ANA.TAQ.001,ANA.TAQ.001.051,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
394,UFT.2014(L)7897,ANA.TAQ.001,ANA.TAQ.001.051,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
395,UFT.2014(L)7991,ANA.TAQ.001,ANA.TAQ.001.052,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
404,UFT.2014(L)7992,ANA.TAQ.001,ANA.TAQ.001.053,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
405,UFT.2014(L)7993,ANA.TAQ.001,ANA.TAQ.001.053,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
406,UFT.2014(L)7995,ANA.TAQ.001,ANA.TAQ.001.053,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
412,UFT.2014(L)7756,ANA.TAQ.001,ANA.TAQ.001.054,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
413,UFT.2014(L)7760,ANA.TAQ.001,ANA.TAQ.001.054,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
414,UFT.2014(L)7770,ANA.TAQ.001,ANA.TAQ.001.054,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
415,UFT.2014(L)7898,ANA.TAQ.001,ANA.TAQ.001.055,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
416,UFT.2014(L)7899,ANA.TAQ.001,ANA.TAQ.001.055,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
417,UFT.2014(L)7900,ANA.TAQ.001,ANA.TAQ.001.055,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
418,UFT.2014(L)7901,ANA.TAQ.001,ANA.TAQ.001.055,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
419,UFT.2014(L)7996,ANA.TAQ.001,ANA.TAQ.001.056,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
428,UFT.2014(L)7771,ANA.TAQ.001,ANA.TAQ.001.057,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
429,UFT.2014(L)7772,ANA.TAQ.001,ANA.TAQ.001.057,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
430,UFT.2014(L)7773,ANA.TAQ.001,ANA.TAQ.001.057,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
431,UFT.2014(L)7902,ANA.TAQ.001,ANA.TAQ.001.058,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
432,UFT.2014(L)7905,ANA.TAQ.001,ANA.TAQ.001.058,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
433,UFT.2014(L)7997,ANA.TAQ.001,ANA.TAQ.001.059,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
434,UFT.2014(L)8028,ANA.TAQ.001,ANA.TAQ.001.060,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
446,UFT.2014(L)7399,ANA.TAQ.001,ANA.TAQ.001.061,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
447,UFT.2014(L)7500,ANA.TAQ.001,ANA.TAQ.001.061,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
448,UFT.2014(L)7501,ANA.TAQ.001,ANA.TAQ.001.061,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
449,UFT.2014(L)7503,ANA.TAQ.001,ANA.TAQ.001.061,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
450,UFT.2014(L)7807,ANA.TAQ.001,ANA.TAQ.001.062,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
451,UFT.2014(L)7808,ANA.TAQ.001,ANA.TAQ.001.062,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
452,UFT.2014(L)7809,ANA.TAQ.001,ANA.TAQ.001.062,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
453,UFT.2014(L)7908,ANA.TAQ.001,ANA.TAQ.001.063,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
454,UFT.2014(L)8002,ANA.TAQ.001,ANA.TAQ.001.064,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
464,UFT.2014(L)7787,ANA.TAQ.001,ANA.TAQ.001.065,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
465,UFT.2014(L)7788,ANA.TAQ.001,ANA.TAQ.001.065,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
466,UFT.2014(L)7789,ANA.TAQ.001,ANA.TAQ.001.065,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
467,UFT.2014(L)7801,ANA.TAQ.001,ANA.TAQ.001.065,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
468,UFT.2014(L)7906,ANA.TAQ.001,ANA.TAQ.001.066,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
469,UFT.2014(L)7907,ANA.TAQ.001,ANA.TAQ.001.066,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
470,UFT.2014(L)7999,ANA.TAQ.001,ANA.TAQ.001.067,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
471,UFT.2014(L)8000,ANA.TAQ.001,ANA.TAQ.001.067,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
