id,ano,ccr,ccr_codigo,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf,microorganismo,instituicao,fermentacao,temperatura,outros,infogenetica,database_internacional,similaridade_indice,identificacao_taxonomica,acession,url_referencia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,64,65,66,67,68,69,78,79
354,2014,7387,UFT.2014(L)7387,ANA.TAG.001.021,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
355,2014,7920,UFT.2014(L)7920,ANA.TAG.001.022,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
356,2014,7954,UFT.2014(L)7954,ANA.TAG.001.022,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
357,2014,7742,UFT.2014(L)7742,ANA.TAQ.001.046,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
358,2014,7743,UFT.2014(L)7743,ANA.TAQ.001.046,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
359,2014,7744,UFT.2014(L)7744,ANA.TAQ.001.046,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,,+,+,-,-,+,+,,+,+,+,w,-,-,-,+,-,+,-,,+,-,+,w,-,+,+,-,-,-,-,-,-,-,-,+,+,+,,,-,-,+,+,+,,+,+,,,,,
360,2014,7985,UFT.2014(L)7985,ANA.TAQ.001.047,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,,-,+,+,+,w,-,-,+,-,+,w,,+,w,+,+,-,+,+,+,w,-,-,-,-,-,-,,+,+,,,-,-,+,+,-,,+,+,,,,,
361,2014,7987,UFT.2014(L)7987,ANA.TAQ.001.047,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,1,GenBank,99.0,Candida carpophila ,FM180531.1,http://www.ncbi.nlm.nih.gov/nucleotide/251815121?report=genbank&log$=nucltop&blast_rank=1&RID=HWPY16V2014,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
362,2014,6982,UFT.2014(L)6982,ANA.CAN.001.044,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,w,+,+,+,-,,-,-,+,-,-,+,+,w,-,-,,+,-,+,w,+,+,-,+,+,-,+,+,-,-,-,-,,,,-,+,+,+,,,-,-,+,+,-,,+,+,,,,,
363,2014,6588,UFT.2014(L)6588,ANA.CAN.001.045,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,99.0,Candida sorboxylosa ,U62314.1,http://www.ncbi.nlm.nih.gov/nucleotide/2062353?report=genbank&log$=nucltop&blast_rank=2&RID=J1XNFF27014,,+,-,+,,+,-,-,-,-,-,,-,+,+,-,+,-,-,+,+,+,-,,+,-,w,+,-,w,-,-,-,-,-,-,-,-,-,+,-,+,,,-,-,+,+,+,,+,+,,,,,
364,2014,7949,UFT.2014(L)7949,ANA.CAN.001.045,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,GenBank,99.0,Candida carpophila ,FM180531.1,http://www.ncbi.nlm.nih.gov/nucleotide/251815121?report=genbank&log$=nucltop&blast_rank=45&RID=HWS1EEHX015,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,+,+,,,,+,-,+,+,-,-,+,-,+,+,+,+,+
365,2014,6608,UFT.2014(L)6608,ANA.CAN.001.046,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,+,+,,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,-,-,-,-,+,+,+,-,-
366,2014,6609,UFT.2014(L)6609,ANA.CAN.001.046,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,-,-,-,-,+,-,-,+,-,-,-,+,-,+,+,+,+,+,+,+,+,+,-,+,-,-,-,-,+,-,+,-,+,+,-,+,,,-,-,+,+,-,-,-,+,+,-,+,-,+
367,2014,6759,UFT.2014(L)6759,ANA.CAN.001.046,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,0,1,GenBank,99.0,Hanseniaspora opuntiae ,HQ149312.1,http://www.ncbi.nlm.nih.gov/nucleotide/320091620?report=genbank&log$=nucltop&blast_rank=6&RID=J1WT7BUN015,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2014,7160,UFT.2014(L)7160,ANA.TAG.001.023,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,-,-,-,+,-,+,+,+,+,+,-,-,-,+,-,-,-,-,+,-,+,-,+,+,+,+,,,-,-,+,+,-,-,+,-,+,+,+,+,+
369,2014,7383,UFT.2014(L)7383,ANA.TAG.001.023,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,1,GenBank,99.0,Pichia kudriavzevii ,KM234442.1,http://www.ncbi.nlm.nih.gov/nucleotide/699262537?report=genbank&log$=nucltop&blast_rank=2&RID=J20SKM9W015,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,,,-,-,,,,,,,,,,,
370,2014,7947,UFT.2014(L)7947,ANA.TAG.001.024,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,-,+,,-,+,+,+,-,-,-,+,-,+,w,,+,w,+,+,-,+,+,+,w,w,-,-,-,-,-,,+,+,,,-,-,+,+,-,,+,+,,,,,
371,2014,7966,UFT.2014(L)7966,ANA.TAG.001.024,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,,+,-,-,-,w,+,,+,+,+,-,-,-,-,+,-,+,-,,+,-,+,+,-,w,+,-,-,-,-,-,-,-,-,+,-,+,,,-,-,+,+,+,,+,+,,,,,
372,2014,7747,UFT.2014(L)7747,ANA.TAQ.001.048,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,+,-,-,+,-,-,+,-,-,-,+,,+,+,+,-,+,+,-,+,+,-,+,+,w,-,-,-,,,,w,+,-,+,,,-,-,+,+,-,,-,-,,,,,
373,2014,7748,UFT.2014(L)7748,ANA.TAQ.001.048,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,+,-,+,+,+,+,+,+,+,+,+,+,+,+,+,-,-,+,-,+,-,+,+,-,+,,,-,-,+,+,-,-,-,-,+,-,+,+,+
374,2014,7749,UFT.2014(L)7749,ANA.TAQ.001.048,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,-,-,-,-,+,-,-,+,+,w,w,-,,+,-,+,w,+,+,-,w,w,-,+,+,-,-,-,-,,,,-,+,+,+,,,-,-,+,+,-,,+,+,,,,,
375,2014,7750,UFT.2014(L)7750,ANA.TAQ.001.048,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,-,-,-,,+,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,,,+,-,+,+,+,,-,-,,,,,
376,2014,7890,UFT.2014(L)7890,ANA.TAQ.001.049,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,-,-,-,,+,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,w,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,,,-,-,+,+,+,,-,-,,,,,
377,2014,7891,UFT.2014(L)7891,ANA.TAQ.001.049,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,1,GenBank,100.0,Yamadazyma sp.,LC060701.1,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,+,-,-,+,-,+,+,+,+,+,+,-,-,+,-,-,-,-,+,-,+,-,+,+,+,+,,,-,-,+,+,-,-,+,-,+,+,+,+,+
378,2014,7892,UFT.2014(L)7892,ANA.TAQ.001.049,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,w,-,-,+,-,+,-,+,+,+,,,,-,-,+,+,-,-,+,-,+,+,+,+,+
379,2014,7893,UFT.2014(L)7893,ANA.TAQ.001.049,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,1,CBS,100.0,Kwoniella mangroviensis ,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,+,-,-,+,-,+,+,+,+,+,+,-,-,+,-,-,-,-,+,-,+,-,+,+,+,+,,,-,-,+,+,-,-,+,-,+,+,+,+,+
380,2014,7761,UFT.2014(L)7761,ANA.CAN.001.047,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
381,2014,6615,UFT.2014(L)6615,ANA.CAN.001.048,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,+,-,+,+,-,+,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,+,,,,,,,,,,,
382,2014,6762,UFT.2014(L)6762,ANA.CAN.001.048,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
383,2014,7328,UFT.2014(L)7328,ANA.CAN.001.049,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
384,2014,7333,UFT.2014(L)7333,ANA.CAN.001.049,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,100.0,Candida akabanensis ,AB499000.1,http://www.ncbi.nlm.nih.gov/nucleotide/228008025?report=genbank&log$=nucltop&blast_rank=4&RID=HZ5Z7VND01R,,+,+,+,+,+,+,-,w,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
385,2014,7953,UFT.2014(L)7953,ANA.CAN.001.050,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,99.0,Candida sorboxylosa ,LC054320.1,http://www.ncbi.nlm.nih.gov/nucleotide/821324738?report=genbank&log$=nucltop&blast_rank=3&RID=J1X9KWFB014,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
386,2014,7238,UFT.2014(L)7238,ANA.TAG.001.025,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
387,2014,7251,UFT.2014(L)7251,ANA.TAG.001.025,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,1,CBS,99.66,Rhodotorula pacifica ,,,,+,+,+,+,-,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
388,2014,7252,UFT.2014(L)7252,ANA.TAG.001.025,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
389,2014,7962,UFT.2014(L)7962,ANA.TAG.001.026,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
390,2014,7751,UFT.2014(L)7751,ANA.TAQ.001.050,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,w,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
391,2014,7752,UFT.2014(L)7752,ANA.TAQ.001.050,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,1,CBS,99.81,Candida diddensiae ,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
392,2014,7894,UFT.2014(L)7894,ANA.TAQ.001.051,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
393,2014,7896,UFT.2014(L)7896,ANA.TAQ.001.051,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
394,2014,7897,UFT.2014(L)7897,ANA.TAQ.001.051,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,1,CBS,100.0,Candida carpophila,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
395,2014,7991,UFT.2014(L)7991,ANA.TAQ.001.052,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
396,2014,7332,UFT.2014(L)7332,ANA.CAN.001.051,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,99.0,Candida sorboxylosa,LC054320.1,http://www.ncbi.nlm.nih.gov/nucleotide/821324738?report=genbank&log$=nucltop&blast_rank=3&RID=HW8KZZP8014,,+,+,+,+,-,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
397,2014,6740,UFT.2014(L)6740,ANA.CAN.001.052,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,CBS,100.0,Pichia terricola ,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
398,2014,6614,UFT.2014(L)6614,ANA.CAN.001.053,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
399,2014,6750,UFT.2014(L)6750,ANA.CAN.001.053,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
400,2014,7917,UFT.2014(L)7917,ANA.TAG.001.027,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
401,2014,7919,UFT.2014(L)7919,ANA.TAG.001.027,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,1,CBS,100.0,Kwoniella mangroviensis ,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
402,2014,7950,UFT.2014(L)7950,ANA.TAG.001.027,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
403,2014,7964,UFT.2014(L)7964,ANA.TAG.001.028,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
404,2014,7992,UFT.2014(L)7992,ANA.TAQ.001.053,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
405,2014,7993,UFT.2014(L)7993,ANA.TAQ.001.053,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
406,2014,7995,UFT.2014(L)7995,ANA.TAQ.001.053,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
407,2014,6564,UFT.2014(L)6564,ANA.CAN.001.054,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,CBS,100.0,Hanseniaspora opuntiae ,,,,+,+,+,+,+,+,-,+,+,+,w,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
408,2014,6598,UFT.2014(L)6598,ANA.CAN.001.054,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,CBS,99.82,Hanseniaspora opuntiae ,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
409,2014,7838,UFT.2014(L)7838,ANA.CAN.001.054,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
410,2014,6747,UFT.2014(L)6747,ANA.CAN.001.055,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,
